id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
HN_03511,Công viên Nam An Khánh,Du lịch,công viên,20.9990639,105.7127759,"An Thượng, Hoài Đức, Hà Nội",Hà Nội,Hà Nội,"Công viên Nam An Khánh là công viên tại Hà Nội, Hà Nội.",Công viên Nam An Khánh Du lịch công viên Hà Nội Hà Nội
HN_03512,Công viên Linh Đàm,Du lịch,công viên,20.964743,105.8360619,"Vòng Xoay, Hoàng Liệt, Hoàng Mai, Hà Nội, 11719",Hà Nội,Hà Nội,"Công viên Linh Đàm là công viên tại Hà Nội, Hà Nội.",Công viên Linh Đàm Du lịch công viên Hà Nội Hà Nội
HN_03513,Công viên Nghĩa trang Mai Dịch,Du lịch,công viên,21.0407649,105.7707892,"Mai Dịch, Cầu Giấy, Hà Nội",Hà Nội,Hà Nội,"Công viên Nghĩa trang Mai Dịch là công viên tại Hà Nội, Hà Nội.",Công viên Nghĩa trang Mai Dịch Du lịch công viên Hà Nội Hà Nội
HN_03514,Vườn hoa Đền Lừ,Du lịch,công viên,20.9851552,105.8605347,"Vườn Hoa Đền Lừ, Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hà Nội,Hà Nội,"Vườn hoa Đền Lừ là công viên tại Hà Nội, Hà Nội.",Vườn hoa Đền Lừ Du lịch công viên Hà Nội Hà Nội
HN_03515,Chợ Gia Thụy,Du lịch,chợ truyền thống,21.0517615,105.8875135,"Quán Ăn Hằng, Ngách 640/21 Phố Nguyễn Văn Cừ, Long Biên, Hà Nội, 11812",Hà Nội,Hà Nội,"Chợ Gia Thụy là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Gia Thụy Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03516,Sân Cây Đề,Du lịch,công viên,21.0175095,105.7791971,"Phố Đỗ Đình Thiện, Quận Bắc Từ Liêm, Quận Nam Từ Liêm, Hà Nội, 12015",Hà Nội,Hà Nội,"Sân Cây Đề là công viên tại Hà Nội, Hà Nội.",Sân Cây Đề Du lịch công viên Hà Nội Hà Nội
HN_03517,Công viên Yên Hòa,Du lịch,công viên,21.0197261,105.7982889,"Ngõ 203 Hoàng Quốc Việt, Yên Hòa, Cầu Giấy, Hà Nội, 11312",Hà Nội,Hà Nội,"Công viên Yên Hòa là công viên tại Hà Nội, Hà Nội.",Công viên Yên Hòa Du lịch công viên Hà Nội Hà Nội
HN_03518,Chợ Hợp Nhất,Du lịch,chợ truyền thống,21.0207714,105.7911515,"15 Phố Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội, 11312",Hà Nội,Hà Nội,"Chợ Hợp Nhất là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Hợp Nhất Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03519,Tràng Tiền Plaza,Du lịch,trung tâm thương mại,21.0247575,105.8533447,"63 Phố Tràng Tiền, Tràng Tiền, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Tràng Tiền Plaza là trung tâm thương mại tại Hà Nội, Hà Nội.",Tràng Tiền Plaza Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03520,Grand Vista Hanoi,Du lịch,khách sạn,21.0254441,105.8215388,"Nhà Hàng Lạc Việt - Đông Đô, 146 Phố Giảng Võ, Giảng Võ, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Grand Vista Hanoi là khách sạn tại Hà Nội, Hà Nội.",Grand Vista Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_03521,Khách sạn Bảo Sơn,Du lịch,khách sạn,21.0244944,105.8103306,"Bệnh Viện Đa Khoa Bảo Sơn 2, Đường Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội, 11512",Hà Nội,Hà Nội,"Khách sạn Bảo Sơn là khách sạn tại Hà Nội, Hà Nội.",Khách sạn Bảo Sơn Du lịch khách sạn Hà Nội Hà Nội
HN_03522,Chợ Đồng Xa,Du lịch,chợ truyền thống,21.0427159,105.7744891,"Ngõ 241 Mai Dịch, Mai Dịch, Cầu Giấy, Hà Nội, 11309",Hà Nội,Hà Nội,"Chợ Đồng Xa là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Đồng Xa Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03523,Vườn hoa hồ Giảng Võ,Du lịch,công viên,21.0288174,105.8201019,"Phố Trần Huy Liệu, Giảng Võ, Ba Đình, Hà Nội, 11110",Hà Nội,Hà Nội,"Vườn hoa hồ Giảng Võ là công viên tại Hà Nội, Hà Nội.",Vườn hoa hồ Giảng Võ Du lịch công viên Hà Nội Hà Nội
HN_03524,Chợ Phú Gia,Du lịch,chợ truyền thống,21.0855009,105.8105261,"Phố Phú Gia, Phú Thượng, Tây Hồ, Hà Nội, 11210",Hà Nội,Hà Nội,"Chợ Phú Gia là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Phú Gia Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03525,Nhà hàng Vạn Hoa,Ẩm thực,nhà hàng,21.0466356,105.7966666,"92 Đường Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, 11307",Hà Nội,Hà Nội,"Nhà hàng Vạn Hoa là nhà hàng tại Hà Nội, Hà Nội.",Nhà hàng Vạn Hoa Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03526,Hotel du Monde,Du lịch,khách sạn,21.0409243,105.8776646,"Khách Sạn Du Monde, Bồ Đề, Long Biên, Hà Nội, 11813",Hà Nội,Hà Nội,"Hotel du Monde là khách sạn tại Hà Nội, Hà Nội.",Hotel du Monde Du lịch khách sạn Hà Nội Hà Nội
HN_03527,khu vui chơi giải trí công cộng,Du lịch,công viên,21.0040145,105.9352303,"Trường Đại Học Nông Nghiệp Hà Nội, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"khu vui chơi giải trí công cộng là công viên tại Hà Nội, Hà Nội.",khu vui chơi giải trí công cộng Du lịch công viên Hà Nội Hà Nội
HN_03528,khu vui chơi giải trí công cộng,Du lịch,công viên,21.0042092,105.9342492,"Trường Đại Học Nông Nghiệp Hà Nội, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"khu vui chơi giải trí công cộng là công viên tại Hà Nội, Hà Nội.",khu vui chơi giải trí công cộng Du lịch công viên Hà Nội Hà Nội
HN_03529,Vườn hoa Thanh Xuân Bắc,Du lịch,công viên,20.9912611,105.7996582,"5 Phố Nguyễn Quý Đức, Thanh Xuân, Hà Nội, 11406",Hà Nội,Hà Nội,"Vườn hoa Thanh Xuân Bắc là công viên tại Hà Nội, Hà Nội.",Vườn hoa Thanh Xuân Bắc Du lịch công viên Hà Nội Hà Nội
HN_03530,Khách sạn Adonis,Du lịch,khách sạn,21.0179958,105.8476817,"57A Phố Quang Trung, Nguyễn Du, Hai Bà Trưng, Hà Nội, 11614",Hà Nội,Hà Nội,"Khách sạn Adonis là khách sạn tại Hà Nội, Hà Nội.",Khách sạn Adonis Du lịch khách sạn Hà Nội Hà Nội
HN_03531,Trung tâm thương mại Chợ Mơ,Du lịch,trung tâm thương mại,20.9968214,105.8505976,"Ngõ 1 Phố Minh Khai, Trương Định, Hai Bà Trưng, Hà Nội, 11617",Hà Nội,Hà Nội,"Trung tâm thương mại Chợ Mơ là trung tâm thương mại tại Hà Nội, Hà Nội.",Trung tâm thương mại Chợ Mơ Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03532,Canteen,Ẩm thực,nhà hàng,21.0220214,105.805687,"Đường Chùa Láng, Láng Thượng, Đống Đa, Hà Nội, 11512",Hà Nội,Hà Nội,"Canteen là nhà hàng tại Hà Nội, Hà Nội.",Canteen Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03533,Chợi Lịm,Du lịch,chợ truyền thống,20.7328191,105.913993,"Phú Xuyên, Hà Nội",Hà Nội,Hà Nội,"Chợi Lịm là chợ truyền thống tại Hà Nội, Hà Nội.",Chợi Lịm Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03534,Khách Sạn Rex Hanoi,Du lịch,khách sạn,21.0331839,105.8521849,"40 Phố Gia Ngư, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Rex Hanoi là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Rex Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_03535,Vườn hoa Tây Sơn,Du lịch,công viên,21.0265997,105.8503352,"Salon De Thé, 2F Phố Tràng Thi, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Vườn hoa Tây Sơn là công viên tại Hà Nội, Hà Nội.",Vườn hoa Tây Sơn Du lịch công viên Hà Nội Hà Nội
HN_03536,Sofitel Legend Metropole Hà Nội,Du lịch,khách sạn,21.025596,105.8559891,"Sofitel Legend Metropole Hanoi, Ha Nội",,Hà Nội,"Sofitel Legend Metropole Hà Nội là khách sạn tại , Hà Nội.",Sofitel Legend Metropole Hà Nội Du lịch khách sạn  Hà Nội
HN_03537,Chợ Sơn Đồng,Du lịch,chợ truyền thống,21.0476717,105.7035727,"Sơn Đồng, Hoài Đức, Hà Nội",Hà Nội,Hà Nội,"Chợ Sơn Đồng là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Sơn Đồng Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03538,Khu vui chơi trẻ em,Du lịch,công viên,20.9715915,105.8772063,"Trần Phú, Hoàng Mai, Hà Nội",Hà Nội,Hà Nội,"Khu vui chơi trẻ em là công viên tại Hà Nội, Hà Nội.",Khu vui chơi trẻ em Du lịch công viên Hà Nội Hà Nội
HN_03539,Chợ Yên Duyên,Du lịch,chợ truyền thống,20.9675631,105.8710239,"Chợ Yên Duyên, Phố Yên Sở, Yên Sở, Hoàng Mai, Hà Nội, 11707",Hà Nội,Hà Nội,"Chợ Yên Duyên là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Yên Duyên Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03540,Chợ Vân,Du lịch,chợ truyền thống,21.0867681,105.919518,"1 Ngõ 448 Hà Huy Tập, Thị Trấn Yên Viên, Gia Lâm, Hà Nội, 12417",Hà Nội,Hà Nội,"Chợ Vân là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Vân Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03541,Chợ Vĩnh Phát,Du lịch,trung tâm thương mại,21.0781044,105.9472119,"Ninh Hiệp, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"Chợ Vĩnh Phát là trung tâm thương mại tại Hà Nội, Hà Nội.",Chợ Vĩnh Phát Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03542,Chợ Vải Ninh Hiệp,Du lịch,trung tâm thương mại,21.0778155,105.9485365,"Ninh Hiệp, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"Chợ Vải Ninh Hiệp là trung tâm thương mại tại Hà Nội, Hà Nội.",Chợ Vải Ninh Hiệp Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03543,Chợ Phú Điền,Du lịch,trung tâm thương mại,21.0773386,105.9480232,"Ninh Hiệp, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"Chợ Phú Điền là trung tâm thương mại tại Hà Nội, Hà Nội.",Chợ Phú Điền Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03544,Chợ Nành,Du lịch,chợ truyền thống,21.0788666,105.9475208,"Ninh Hiệp, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"Chợ Nành là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Nành Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03545,Chợ Lã Côi,Du lịch,chợ truyền thống,21.0975157,105.9201939,"Chợ Lã Côi, Xã Yên Viên, Gia Lâm, Hà Nội, 12416",Hà Nội,Hà Nội,"Chợ Lã Côi là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Lã Côi Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03546,Chợ Dốc Lã,Du lịch,chợ truyền thống,21.0960443,105.9289634,"Đường Ninh Hiệp, Yên Thường, Gia Lâm, Hà Nội, 12415",Hà Nội,Hà Nội,"Chợ Dốc Lã là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Dốc Lã Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03547,Chợ Đầu Mối Quy Mông,Du lịch,chợ truyền thống,21.098461,105.931252,"Đường Đặng Phúc Thông, Yên Thường, Gia Lâm, Hà Nội, 12415",Hà Nội,Hà Nội,"Chợ Đầu Mối Quy Mông là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Đầu Mối Quy Mông Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03548,Công viên Xuân Dục,Du lịch,công viên,21.0922987,105.9061057,"Đường Phong-Xuân, Yên Thường, Gia Lâm, Hà Nội, 12415",Hà Nội,Hà Nội,"Công viên Xuân Dục là công viên tại Hà Nội, Hà Nội.",Công viên Xuân Dục Du lịch công viên Hà Nội Hà Nội
HN_03549,Chợ Yên Thường,Du lịch,chợ truyền thống,21.0985124,105.9175627,"Đường Yên Thường, Yên Thường, Gia Lâm, Hà Nội, 12415",Hà Nội,Hà Nội,"Chợ Yên Thường là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Yên Thường Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03550,Công viên Phùng Khoang,Du lịch,công viên,20.9973583,105.7910732,"Trung Văn, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Công viên Phùng Khoang là công viên tại Hà Nội, Hà Nội.",Công viên Phùng Khoang Du lịch công viên Hà Nội Hà Nội
HN_03551,Flower Garden Hotel,Du lịch,khách sạn,21.0432559,105.8435765,"Quần Áo Je T'aime, 50 Phố Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội, 11117",Hà Nội,Hà Nội,"Flower Garden Hotel là khách sạn tại Hà Nội, Hà Nội.",Flower Garden Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03552,Tạp Hóa Tuấn Nhung,Ẩm thực,nhà hàng,20.9799687,105.8047593,"Giặt Là Phong Lộc, Tân Triều, Thanh Trì, Hà Nội, 12511",Hà Nội,Hà Nội,"Tạp Hóa Tuấn Nhung là nhà hàng tại Hà Nội, Hà Nội.",Tạp Hóa Tuấn Nhung Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03553,Chợ Ngõ Chùa,Du lịch,chợ truyền thống,20.9449178,105.873711,"Yên Mỹ, Thanh Trì, Hà Nội",Hà Nội,Hà Nội,"Chợ Ngõ Chùa là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Ngõ Chùa Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03554,Núi chùa,Du lịch,công viên,20.9483992,105.8702291,"Yên Mỹ, Thanh Trì, Hà Nội",Hà Nội,Hà Nội,"Núi chùa là công viên tại Hà Nội, Hà Nội.",Núi chùa Du lịch công viên Hà Nội Hà Nội
HN_03555,King BBQ Hàm Nghi,Ẩm thực,nhà hàng,21.0362819,105.7613887,"Honda Head Ô Tô Mỹ Đình, Cầu Diễn, Quận Nam Từ Liêm, Hà Nội, 12006",Hà Nội,Hà Nội,"King BBQ Hàm Nghi là nhà hàng tại Hà Nội, Hà Nội.",King BBQ Hàm Nghi Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03556,Căng tin,Ẩm thực,nhà hàng,20.9899421,105.7948665,"Trường Đại Học Hà Nội, Trung Văn, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Căng tin là nhà hàng tại Hà Nội, Hà Nội.",Căng tin Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03557,Đoan Môn,Du lịch,địa điểm du lịch,21.0352574,105.8402519,"Thành Cổ Hà Nội Bắc Môn, Đường Nguyễn Tri Phương, Quán Thánh, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Đoan Môn là địa điểm du lịch tại Hà Nội, Hà Nội.",Đoan Môn Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03558,Hoàng thành Thăng Long,Du lịch,địa điểm du lịch,21.0357532,105.8402425,"Đường Hoàng Diệu, Quán Thánh, Ba Đình, Hà Nội, 11114",Hà Nội,Hà Nội,"Hoàng thành Thăng Long là địa điểm du lịch tại Hà Nội, Hà Nội.",Hoàng thành Thăng Long Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03559,Phê La,Ẩm thực,quán cà phê,21.0353434,105.8317758,"17 Phố Ngọc Hà, Đội Cấn, Ba Đình, Hà Nội, 11113",Hà Nội,Hà Nội,"Phê La là quán cà phê tại Hà Nội, Hà Nội.",Phê La Ẩm thực quán cà phê Hà Nội Hà Nội
HN_03560,Khách sạn Khăn Quàng Đỏ,Du lịch,khách sạn,21.0396198,105.8192396,"Ngõ 267 Đường Hoàng Hoa Thám, Ba Đình, Hà Nội, 11106",Hà Nội,Hà Nội,"Khách sạn Khăn Quàng Đỏ là khách sạn tại Hà Nội, Hà Nội.",Khách sạn Khăn Quàng Đỏ Du lịch khách sạn Hà Nội Hà Nội
HN_03561,Chợ Cống Vị,Du lịch,chợ truyền thống,21.037261,105.8144196,"Bia Thu Hằng, 2 Phố Đội Cấn, Cống Vị, Ba Đình, Hà Nội, 11108",Hà Nội,Hà Nội,"Chợ Cống Vị là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Cống Vị Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03562,Chợ Cổ Nhuế,Du lịch,chợ truyền thống,21.0607478,105.7809068,"Cửa Hàng Đồ Lót T&n, Ngõ 103 Cổ Nhuế, Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội, 11907",Hà Nội,Hà Nội,"Chợ Cổ Nhuế là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Cổ Nhuế Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03563,Chợ Thôn Trù,Du lịch,chợ truyền thống,21.0656934,105.7798463,"Tóc Và Móng, 9 Ngõ 282 Cổ Nhuế, Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội, 11907",Hà Nội,Hà Nội,"Chợ Thôn Trù là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Thôn Trù Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03564,Công viên OCT1,Du lịch,công viên,21.0654206,105.782324,"Ngách 178/54 Cổ Nhuế, Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội, 11907",Hà Nội,Hà Nội,"Công viên OCT1 là công viên tại Hà Nội, Hà Nội.",Công viên OCT1 Du lịch công viên Hà Nội Hà Nội
HN_03565,Chợ Tam Đa,Du lịch,chợ truyền thống,21.0430985,105.8189366,"Quán Cơm Minh Thoa, Thụy Khuê, Tây Hồ, Hà Nội, 11212",Hà Nội,Hà Nội,"Chợ Tam Đa là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Tam Đa Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03566,Somerset West Lake Hà Nội,Du lịch,khách sạn,21.0440916,105.8184443,"173 Phố Nguyễn Đình Thi, Thụy Khuê, Tây Hồ, Hà Nội, 11212",Hà Nội,Hà Nội,"Somerset West Lake Hà Nội là khách sạn tại Hà Nội, Hà Nội.",Somerset West Lake Hà Nội Du lịch khách sạn Hà Nội Hà Nội
HN_03567,Bảo tàng Mỹ thuật Việt Nam,Du lịch,bảo tàng,21.0306532,105.8370317,"Bảo Tàng Mỹ Thuật Việt Nam - Vietnam Fine Arts Museum, Phố Nguyễn Thái Học, Điện Biên, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Bảo tàng Mỹ thuật Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Mỹ thuật Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03568,Trong Dong Palace,Ẩm thực,nhà hàng,21.0377261,105.8469162,"Jasper Hotel & Travel, 42A Phố Hàng Cót, Hà Nội Old Quarter, Hàng Mã, Hoàn Kiếm, Hà Nội, 11013",Hà Nội,Hà Nội,"Trong Dong Palace là nhà hàng tại Hà Nội, Hà Nội.",Trong Dong Palace Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03569,Chợ Cầu Đông,Du lịch,chợ truyền thống,21.0379366,105.8503712,"Cửa Hàng Hiệu Hương Đức Thọ, 5 Phố Cầu Đông, Hà Nội Old Quarter, Đồng Xuân, Hoàn Kiếm, Hà Nội, 11009",Hà Nội,Hà Nội,"Chợ Cầu Đông là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Cầu Đông Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03570,Chalcedony Hotel,Du lịch,khách sạn,21.0421697,105.8469164,"Khách Sạn Chalcedony, 4 Phố Nguyễn Trường Tộ, Nguyễn Trung Trực, Ba Đình, Hà Nội, 11115",Hà Nội,Hà Nội,"Chalcedony Hotel là khách sạn tại Hà Nội, Hà Nội.",Chalcedony Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03571,Dong Anh Hotel,Du lịch,khách sạn,21.0420881,105.8474001,"Khách Sạn Golden River, 23 Phố Hàng Than, Nguyễn Trung Trực, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Dong Anh Hotel là khách sạn tại Hà Nội, Hà Nội.",Dong Anh Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03572,Moonview Hotel,Du lịch,khách sạn,21.0409497,105.8475812,"Khách Sạn Anh 2, 61 Phố Hàng Than, Nguyễn Trung Trực, Ba Đình, Hà Nội, 11115",Hà Nội,Hà Nội,"Moonview Hotel là khách sạn tại Hà Nội, Hà Nội.",Moonview Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03573,Nhà khách công vụ Công an Hà Nội,Du lịch,nhà khách/homestay,21.0504857,105.8394071,"Cafe Minimal, 9 Đường Thanh Niên, Yên Phụ, Tây Hồ, Hà Nội, 11213",Hà Nội,Hà Nội,"Nhà khách công vụ Công an Hà Nội là nhà khách/homestay tại Hà Nội, Hà Nội.",Nhà khách công vụ Công an Hà Nội Du lịch nhà khách/homestay Hà Nội Hà Nội
HN_03574,Chợ Châu Long,Du lịch,chợ truyền thống,21.0439068,105.841917,"Cửa Hàng Tuyết Thủy, Phố Châu Long, Trúc Bạch, Ba Đình, Hà Nội, 11117",Hà Nội,Hà Nội,"Chợ Châu Long là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Châu Long Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03575,Hong Ngoc,Du lịch,khách sạn,21.0427777,105.8441232,"Khách Sạn Hồng Ngọc - Hong Ngoc Cochinchine Hotel, 95-97 Phố Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Hong Ngoc là khách sạn tại Hà Nội, Hà Nội.",Hong Ngoc Du lịch khách sạn Hà Nội Hà Nội
